,Temp,P.Aire.Prom,P.Aire.Max,P.Aire.Min,P.Vapor.Prom,P.Vapor.Max,P.Vapor.Min,Hum.Rel.Prom,Hum.Rel.Max,Hum.Rel.Min,C.Vapor.Prom,C.Vapor.Max,C.Vapor.Min,D.Aire.Prom,D.Aire.Max,D.Aire.Min,D.Vapor.Prom,D.Vapor.Max,D.Vapor.Min,Temp.Prom,Temp.Max,Temp.Min
938,25.13,993.2828571428579,1000.71,987.77,14.031428571428574,18.85,10.65,64.77428571428564,76.72,57.9,14.14,19.05,10.64,1178.465714285714,1207.53,1145.48,149.5842857142853,242.91,86.78,19.047142857142894,25.31,13.72
738,3.22,982.1000000000007,989.46,963.78,6.5571428571428445,9.12,5.74,77.97285714285704,84.22,67.31,6.678571428571437,9.29,5.84,1229.8371428571445,1244.06,1211.73,235.86428571428536,265.03,212.59,4.351428571428617,8.32,2.46
721,2.54,980.1671428571435,993.78,956.56,5.719999999999989,6.95,4.65,82.17571428571418,94.35,77.02,5.841428571428578,6.99,4.7,1239.7600000000016,1260.06,1199.4,219.4014285714282,259.46,187.28,1.6742857142857575,3.98,-0.34
838,5.26,979.5671428571438,988.67,972.44,6.905714285714274,9.36,4.66,69.29428571428565,83.24,55.76,7.055714285714295,9.62,4.74,1214.634285714286,1232.62,1195.99,159.81142857142814,224.98,63.52,7.077142857142895,9.06,5.26
957,18.46,994.1328571428578,998.05,989.43,11.62857142857143,13.58,10.4,61.189999999999884,69.36,51.06,11.692857142857141,13.62,10.51,1188.1757142857143,1196.49,1177.62,131.47999999999965,254.53,75.35,17.068571428571463,18.46,15.78
1150,-4.52,991.711428571429,997.15,984.75,4.631428571428569,6.02,3.6,87.78285714285714,93.38,83.4,4.668571428571432,6.03,3.64,1272.739999999999,1286.96,1257.4,68.17714285714256,172.13,24.03,-2.1828571428571175,0.74,-5.2
1344,20.51,995.1285714285721,998.66,991.3,13.848571428571413,16.52,10.23,69.01857142857135,74.41,62.34,13.914285714285715,16.56,10.25,1185.6657142857125,1204.77,1169.22,203.51714285714277,256.42,129.62,17.74142857142862,20.51,14.15
1043,7.61,982.0400000000009,993.49,973.4,8.092857142857143,8.98,7.06,77.7514285714285,82.77,68.18,8.241428571428571,9.2,7.15,1215.0857142857142,1234.87,1203.12,210.29857142857105,232.41,186.3,7.524285714285745,8.37,4.7
1527,4.22,984.6428571428575,1002.37,969.2,6.6585714285714,7.43,6.04,80.47285714285717,87.41,72.56,6.758571428571413,7.41,6.19,1232.5128571428554,1253.43,1213.82,167.63285714285698,202.4,137.09,4.481428571428633,5.24,3.57
461,13.73,992.7,998.88,984.78,10.07857142857142,11.31,7.1,71.64285714285705,84.93,65.23,10.155714285714295,11.49,7.11,1207.174285714287,1228.32,1183.86,208.73571428571404,228.4,183.18,12.28285714285717,15.46,8.89
590,16.99,985.6314285714294,994.96,979.67,13.027142857142854,16.62,9.74,72.2857142857142,86.09,55.07,13.225714285714284,16.89,9.79,1182.1942857142876,1204.05,1167.18,216.26857142857108,234.5,202.89,15.865714285714327,18.25,13.22
153,15.57,986.2928571428571,990.9,980.27,11.064285714285711,12.16,9.75,79.5842857142857,92.46,61.74,11.222857142857139,12.33,9.92,1199.3571428571436,1208.77,1188.38,197.48857142857133,254.78,83.46,12.138571428571444,15.57,9.17
166,14.47,987.2228571428572,994.27,980.03,13.052857142857139,18.87,9.26,67.3114285714285,75.16,57.06,13.238571428571422,19.26,9.32,1180.4657142857145,1200.12,1143.13,132.12999999999985,221.61,44.73,16.810000000000024,23.37,13.76
1117,-6.54,979.541428571429,986.89,972.67,3.6028571428571405,4.34,3.08,87.3457142857143,91.42,81.95,3.6771428571428593,4.4,3.16,1272.4285714285706,1275.81,1268.55,54.79428571428543,123.48,29.02,-5.351428571428545,-3.4,-6.97
756,-2.02,986.8885714285724,996.25,976.67,5.575714285714274,6.17,4.07,81.66999999999986,87.05,76.3,5.654285714285722,6.32,4.09,1249.3728571428583,1277.14,1225.01,215.8228571428568,251.98,134.09,1.452857142857188,3.92,-2.02
1123,-0.09,983.1900000000006,992.39,974.01,3.4785714285714264,5.03,3.0,85.40571428571427,90.24,79.8,3.540000000000002,5.13,3.07,1278.572857142856,1297.91,1249.05,99.56285714285686,193.98,32.08,-5.612857142857117,-0.09,-7.46
865,10.37,994.6614285714297,1002.72,988.83,10.939999999999989,15.78,6.52,65.09571428571422,73.27,55.47,11.014285714285721,15.89,6.51,1200.248571428571,1242.73,1164.47,197.90142857142808,269.55,120.83,14.50571428571432,22.32,7.25
958,19.87,992.935714285715,998.05,987.99,11.608571428571429,13.58,10.4,60.36428571428559,69.36,51.06,11.688571428571427,13.62,10.51,1185.7914285714287,1196.49,1169.61,107.92714285714251,160.65,75.35,17.318571428571463,19.87,15.78
1473,2.19,988.9628571428572,995.49,983.05,7.332857142857118,8.91,5.2,75.45142857142854,82.42,70.23,7.418571428571419,8.98,5.23,1229.1214285714275,1257.04,1210.96,205.74857142857127,227.84,183.99,6.404285714285774,9.81,2.19
1337,17.14,990.1371428571434,994.99,985.74,12.69714285714284,13.67,11.57,67.65428571428563,73.65,63.56,12.82285714285714,13.86,11.7,1183.867142857141,1189.21,1171.95,112.3042857142856,153.24,71.11,16.83000000000005,19.0,16.14
1225,15.88,990.4642857142862,996.18,986.71,12.478571428571424,15.64,9.91,77.89,94.17,68.73,12.60428571428572,15.82,10.01,1195.149999999999,1210.1,1177.92,136.25999999999974,198.64,75.81,14.224285714285742,17.24,11.05
1221,14.2,993.251428571429,996.18,990.51,10.009999999999994,11.26,8.5,78.27285714285713,89.28,68.73,10.078571428571435,11.34,8.54,1214.06857142857,1228.27,1203.13,112.07142857142831,216.28,31.86,10.78857142857146,14.2,8.26
634,15.95,994.0785714285721,997.56,991.87,11.151428571428562,13.46,9.76,77.25714285714275,81.4,73.2,11.215714285714288,13.49,9.83,1206.342857142859,1216.13,1196.34,184.7799999999997,227.22,152.1,12.780000000000046,15.95,11.27
612,20.99,987.4842857142866,988.91,983.89,12.217142857142852,17.58,9.12,68.86142857142849,73.03,64.29,12.375714285714285,17.87,9.22,1185.7542857142873,1203.93,1157.74,190.8542857142854,232.3,130.04,15.720000000000043,20.99,11.83
170,12.24,987.9628571428573,994.27,980.29,10.072857142857135,11.76,8.29,62.8171428571428,70.97,55.07,10.192857142857138,11.83,8.46,1193.254285714286,1200.12,1178.78,134.60999999999984,253.72,44.73,14.190000000000017,16.48,11.61
112,7.31,988.9542857142859,994.47,986.5,6.067142857142857,7.7,4.68,58.988571428571404,66.83,54.41,6.138571428571424,7.8,4.73,1223.5671428571434,1235.93,1207.42,168.48142857142847,261.42,105.69,7.851428571428584,10.74,4.95
1046,8.94,986.1585714285723,993.49,975.26,8.249999999999998,10.32,7.06,79.89714285714278,90.0,74.29,8.365714285714287,10.48,7.15,1220.76,1234.87,1206.02,209.8242857142854,232.41,189.15,7.377142857142888,8.94,4.7
623,12.4,987.5557142857149,993.49,984.57,14.159999999999988,18.3,9.95,74.63428571428562,83.35,64.62,14.34571428571429,18.55,10.01,1181.105714285716,1207.59,1162.1,210.89285714285688,232.9,192.21,16.60428571428576,20.16,12.4
1470,8.73,984.8214285714287,991.48,980.59,8.049999999999974,8.91,7.07,77.20714285714281,82.48,72.89,8.172857142857135,8.98,7.18,1218.3828571428562,1226.63,1210.96,193.09142857142842,211.8,172.56,7.575714285714345,9.81,5.55
335,-11.12,980.1399999999998,987.34,976.39,4.042857142857139,5.36,2.23,92.06285714285704,95.74,85.46,4.127142857142861,5.49,2.27,1270.7628571428581,1302.58,1245.46,92.94285714285684,171.55,25.85,-4.841428571428544,-0.54,-11.12
486,9.24,988.2300000000001,993.24,984.26,9.17714285714285,11.12,5.9,69.68857142857135,86.36,52.73,9.285714285714294,11.26,5.99,1205.9500000000019,1220.19,1190.99,87.98285714285683,121.8,52.44,11.364285714285744,14.12,8.91
504,16.59,991.5914285714289,994.65,987.65,9.79857142857142,12.11,7.86,65.81571428571422,74.23,59.03,9.884285714285724,12.24,7.92,1201.5657142857162,1217.66,1184.54,209.06857142857118,247.62,157.68,13.334285714285743,16.59,10.16
1634,14.14,991.9485714285718,994.01,988.77,11.33428571428568,12.03,10.24,69.3357142857144,77.27,63.42,11.42714285714284,12.12,10.34,1195.5999999999963,1201.92,1188.12,190.28285714285676,261.63,127.79,14.655714285714348,16.76,13.5
1505,5.47,974.0042857142859,981.01,971.55,5.975714285714259,6.66,5.29,67.24285714285712,74.03,56.61,6.137142857142842,6.86,5.44,1215.427142857141,1232.33,1198.06,197.6442857142856,213.44,181.99,5.384285714285775,8.86,3.59
99,5.71,996.1042857142857,1002.25,984.9,6.491428571428572,7.23,5.54,60.77428571428571,69.45,47.28,6.517142857142853,7.26,5.57,1229.4914285714287,1246.37,1215.36,196.71857142857132,241.49,165.08,8.440000000000008,11.02,5.71
815,10.78,1003.3814285714292,1007.87,999.66,7.587142857142845,9.54,5.24,69.55428571428567,84.68,57.46,7.5628571428571485,9.49,5.2,1237.6157142857148,1253.16,1227.06,148.3057142857139,241.04,98.15,8.554285714285756,10.78,6.18
439,8.87,987.2014285714282,991.58,980.52,7.18999999999999,9.42,5.69,70.0057142857142,82.48,61.88,7.278571428571435,9.52,5.75,1222.58142857143,1233.21,1208.98,176.21571428571397,217.74,61.42,7.4200000000000275,9.21,5.85
1113,-3.4,986.7557142857148,991.34,981.93,3.9771428571428555,4.34,3.39,85.19857142857141,91.42,79.64,4.030000000000002,4.4,3.45,1273.577142857142,1282.65,1265.38,133.70857142857113,262.46,29.02,-3.6557142857142595,-1.72,-5.26
49,1.56,977.9314285714287,987.75,967.92,4.005714285714292,6.28,2.96,79.41571428571426,91.46,72.66,4.104285714285713,6.49,3.03,1259.9114285714288,1280.66,1224.48,178.62714285714281,249.63,118.16,-3.097142857142854,1.68,-5.81
866,10.19,993.797142857144,1002.72,982.78,10.452857142857132,15.78,6.52,63.924285714285645,73.27,55.47,10.527142857142865,15.89,6.51,1201.9114285714284,1242.73,1164.47,201.9157142857138,269.55,120.83,13.907142857142892,22.32,7.25
1538,9.97,993.9057142857143,1006.06,986.69,7.489999999999969,9.52,6.14,68.63571428571433,78.56,62.88,7.5428571428571285,9.65,6.1,1226.1971428571403,1254.72,1210.58,209.192857142857,252.52,136.0,8.477142857142917,10.08,5.6
973,18.67,987.9871428571436,994.15,981.54,15.078571428571424,17.64,12.95,71.0842857142856,85.04,61.45,15.265714285714282,17.97,13.06,1172.33,1189.46,1155.81,196.3014285714282,228.64,170.32,18.785714285714317,21.54,16.58
716,2.4,976.1271428571437,989.65,956.56,6.147142857142846,6.99,4.64,78.09571428571417,80.52,74.28,6.305714285714292,7.16,4.69,1226.650000000002,1263.35,1199.4,205.91428571428537,259.46,183.95,3.427142857142901,5.41,-0.74
1713,18.33,991.2485714285715,997.0,986.58,16.407142857142844,18.55,13.32,86.51285714285724,89.16,82.14,16.559999999999988,18.8,13.36,1184.2442857142833,1205.65,1165.14,139.42571428571392,196.38,53.42,16.65714285714294,19.77,13.47
1371,7.11,989.9314285714293,996.72,986.25,8.264285714285696,12.0,6.06,73.39571428571425,83.07,63.35,8.354285714285712,12.16,6.08,1219.2014285714272,1236.27,1199.83,112.11857142857131,143.76,44.08,8.86142857142863,12.3,7.11
1674,19.82,985.9985714285716,987.98,981.79,18.77714285714283,21.15,16.52,82.62714285714294,93.02,73.29,19.047142857142838,21.52,16.72,1164.4514285714256,1174.71,1151.99,142.9628571428568,171.48,90.29,19.730000000000064,21.63,17.85
1352,13.48,988.8728571428577,992.26,984.94,12.992857142857128,15.93,10.92,79.31571428571422,88.21,57.62,13.137142857142853,16.08,11.07,1191.594285714284,1203.25,1161.1,193.93714285714273,223.85,137.1,14.565714285714341,22.21,11.44
771,-12.15,1008.8471428571437,1011.2,1005.36,1.8914285714285595,2.69,1.3,80.87285714285706,84.88,76.16,1.8771428571428639,2.68,1.29,1350.0285714285726,1368.36,1326.19,121.83142857142819,181.66,62.03,-12.959999999999955,-9.26,-16.58
891,16.97,983.8714285714293,989.62,980.27,11.725714285714277,14.88,8.58,75.57714285714276,92.01,55.55,11.928571428571436,15.18,8.68,1190.0114285714283,1214.97,1162.57,198.1057142857138,251.18,133.5,13.644285714285752,19.36,9.33
562,18.57,987.7771428571435,992.16,980.95,13.544285714285715,17.49,11.03,66.46999999999998,76.77,56.35,13.71428571428571,17.83,11.14,1175.6085714285734,1191.39,1158.87,188.89714285714248,228.85,140.8,18.082857142857176,19.77,15.02
1670,20.0,987.4928571428572,990.88,982.98,17.712857142857114,20.79,14.64,74.14285714285725,84.15,59.14,17.942857142857125,21.15,14.81,1162.9114285714256,1174.71,1148.98,113.38285714285678,165.37,74.76,20.692857142857207,22.83,17.85
1387,10.13,989.1042857142864,993.38,982.96,9.504285714285691,10.77,7.96,85.0271428571428,96.44,78.57,9.611428571428565,10.93,8.01,1218.7242857142842,1236.2,1203.93,204.7157142857142,233.5,181.81,8.577142857142917,10.89,5.35
75,5.81,992.1771428571428,997.98,988.85,5.252857142857151,5.85,3.7,75.08285714285714,80.41,64.14,5.294285714285712,5.91,3.74,1254.5028571428572,1278.49,1243.59,213.34714285714284,255.08,73.0,1.8400000000000047,5.81,-3.76
520,21.09,993.7585714285716,1003.84,985.25,11.331428571428566,14.65,8.32,58.47285714285707,80.7,48.17,11.41285714285715,14.78,8.29,1186.785714285716,1219.01,1163.39,126.96857142857114,193.84,59.63,17.39714285714289,21.36,10.96
515,21.36,990.4114285714288,999.35,986.08,9.30428571428571,11.57,6.55,53.54285714285707,59.25,47.07,9.397142857142866,11.71,6.55,1190.778571428573,1215.39,1163.39,193.9485714285711,239.46,118.91,15.6814285714286,21.36,12.64
346,-0.43,983.7814285714285,997.18,975.6,4.994285714285711,6.57,4.34,90.3042857142856,96.51,83.64,5.080000000000004,6.67,4.44,1259.1028571428583,1277.6,1242.01,155.0628571428568,249.92,31.77,-1.4785714285714004,2.62,-3.99
227,14.95,988.5485714285711,990.42,985.2,15.52428571428571,16.69,13.71,84.05571428571423,95.09,66.59,15.704285714285717,16.92,13.86,1182.0000000000005,1186.25,1174.1,162.12857142857132,194.51,103.43,16.485714285714312,18.9,14.95
1303,24.53,990.5400000000002,994.68,987.71,16.098571428571425,19.29,13.77,63.22285714285711,75.6,49.66,16.252857142857142,19.52,13.94,1161.5271428571414,1178.83,1148.33,129.912857142857,176.3,80.99,22.191428571428624,24.53,19.09
152,10.95,985.0742857142856,990.9,980.27,11.158571428571426,12.16,9.75,82.56857142857142,92.46,67.02,11.331428571428566,12.33,9.92,1199.9400000000007,1208.77,1188.38,218.13285714285706,254.78,178.51,11.628571428571444,13.86,9.17
1319,16.25,990.4657142857147,993.91,986.45,17.17999999999999,20.43,10.7,75.17142857142848,84.09,58.92,17.354285714285712,20.68,10.79,1170.8514285714275,1189.37,1157.52,183.6571428571427,229.31,125.95,19.662857142857195,22.9,16.25
1059,7.56,992.335714285715,996.41,986.87,7.919999999999997,8.89,7.25,88.42714285714283,95.96,82.95,7.979999999999998,8.96,7.3,1237.5057142857142,1246.69,1227.1,178.88857142857105,191.02,133.52,5.364285714285743,7.56,3.8
1144,0.74,991.6900000000004,997.15,981.22,4.6857142857142815,6.28,3.32,84.17142857142858,93.38,74.94,4.721428571428573,6.31,3.38,1269.367142857142,1280.98,1260.76,124.43142857142831,170.34,46.36,-1.468571428571403,1.35,-4.34
809,6.18,997.5371428571435,1003.83,988.54,7.1228571428571295,8.17,5.33,66.99428571428567,83.97,52.9,7.140000000000005,8.14,5.33,1230.7742857142864,1251.2,1203.13,222.59285714285673,267.44,173.36,8.52857142857147,12.8,5.56
514,17.13,991.7714285714288,999.35,986.08,8.919999999999993,10.6,6.55,54.082857142857065,59.25,47.07,8.997142857142865,10.75,6.55,1195.870000000002,1215.39,1179.55,198.22714285714255,239.46,118.91,14.855714285714315,17.13,12.64
1573,10.66,990.047142857143,1001.34,980.1,7.819999999999969,10.82,5.15,74.88857142857152,91.46,59.32,7.9114285714285515,11.0,5.16,1224.8128571428547,1247.67,1190.9,161.75285714285687,266.93,82.78,7.6814285714286274,13.48,4.77
182,22.58,991.5442857142855,993.43,990.37,14.07857142857142,15.77,12.03,58.364285714285636,60.97,54.78,14.2,15.92,12.14,1168.3200000000002,1180.52,1159.83,128.57999999999984,172.99,106.58,20.987142857142878,22.58,18.28
810,6.32,998.0028571428578,1006.91,988.54,6.704285714285701,7.9,5.24,63.23142857142852,80.43,52.9,6.720000000000005,7.99,5.2,1231.7914285714292,1253.16,1203.13,215.49999999999957,248.1,173.36,8.492857142857185,12.8,5.56
174,19.07,988.95,995.76,980.29,10.124285714285707,12.19,8.29,63.168571428571376,70.1,57.23,10.235714285714282,12.3,8.46,1194.1028571428578,1209.16,1176.38,169.7357142857141,253.72,120.99,14.297142857142877,19.07,11.61
1377,13.18,996.562857142858,1000.22,991.12,9.435714285714267,13.42,5.73,72.01999999999997,97.16,55.52,9.465714285714284,13.46,5.74,1218.9385714285697,1236.27,1208.48,144.95571428571415,174.1,97.53,10.682857142857202,13.62,7.11
1406,7.74,979.6428571428576,998.11,967.28,8.522857142857122,11.54,6.48,78.88857142857137,81.93,75.23,8.704285714285705,11.79,6.49,1210.3528571428556,1249.3,1190.19,196.9185714285714,216.46,166.71,7.932857142857204,12.0,4.56
1521,4.84,986.9314285714287,995.92,975.82,6.381428571428542,7.79,5.58,70.82000000000001,79.24,62.77,6.467142857142842,7.88,5.63,1229.661428571427,1246.9,1220.21,185.79285714285703,196.02,170.91,5.801428571428632,7.49,4.47
1398,11.59,985.5700000000004,991.55,977.37,12.145714285714265,14.47,8.46,73.13428571428564,87.28,62.06,12.322857142857131,14.66,8.57,1187.8514285714268,1205.02,1172.47,198.4399999999999,218.91,181.14,14.57571428571435,17.72,11.59
1616,15.1,990.8657142857145,994.52,983.28,10.424285714285682,13.32,9.0,74.29714285714294,93.79,60.53,10.525714285714264,13.55,9.06,1203.904285714283,1216.41,1191.14,114.24571428571396,223.42,49.61,12.471428571428632,15.1,8.81
135,9.69,982.8914285714285,986.31,980.41,8.838571428571425,10.33,7.58,81.9142857142857,91.65,64.25,8.99428571428571,10.53,7.69,1213.0314285714292,1224.59,1199.74,155.75999999999993,254.49,40.82,8.1657142857143,10.48,5.68
195,25.18,989.0828571428572,994.19,983.33,17.519999999999996,20.35,13.58,58.3114285714285,70.43,51.94,17.72,20.63,13.66,1148.3857142857141,1169.91,1138.13,163.08999999999978,187.29,128.22,24.978571428571456,27.67,21.46
142,16.79,995.9871428571425,999.93,992.4,10.477142857142853,13.36,7.71,77.8542857142857,95.11,66.75,10.517142857142854,13.45,7.74,1214.2642857142862,1230.49,1187.45,210.32714285714277,267.33,144.36,11.511428571428585,16.79,7.31
1601,14.14,993.554285714286,1002.94,984.1,9.781428571428538,12.3,8.37,74.95428571428579,83.47,65.82,9.852857142857122,12.5,8.4,1213.6428571428546,1236.8,1187.97,182.70571428571398,257.6,102.32,11.015714285714342,14.14,8.44
1284,19.06,994.9371428571432,1003.4,985.17,15.219999999999997,17.32,13.07,69.3385714285714,77.68,60.06,15.297142857142854,17.31,13.19,1178.539999999999,1190.29,1168.38,174.0542857142856,237.34,75.1,19.26857142857147,19.55,18.83
900,21.43,988.6042857142864,994.66,976.9,13.508571428571418,15.77,12.1,73.24571428571417,88.62,59.73,13.667142857142865,15.94,12.17,1182.6499999999999,1207.95,1163.89,187.3342857142852,217.08,125.6,16.630000000000038,21.43,11.8
203,22.19,990.9742857142855,999.11,982.88,14.89857142857142,18.41,11.15,60.27285714285707,70.77,52.6,15.042857142857146,18.66,11.18,1165.1771428571426,1186.48,1141.6,172.51571428571415,205.45,122.98,21.547142857142884,25.12,18.61
296,5.37,988.4642857142856,993.77,980.78,6.631428571428566,7.71,5.77,80.7942857142856,89.07,69.91,6.711428571428574,7.76,5.8,1238.540000000002,1255.44,1225.14,179.16571428571405,228.95,34.59,4.1942857142857415,5.37,1.9
42,-3.68,984.9885714285714,993.94,979.53,3.5800000000000045,5.22,2.7,84.12571428571425,89.04,73.91,3.632857142857142,5.29,2.76,1278.5128571428572,1290.5,1255.68,87.86571428571426,154.6,22.57,-5.12285714285714,-0.01,-7.13
773,-11.32,1007.8128571428579,1011.2,1002.33,1.9142857142857024,2.69,1.3,79.77571428571423,84.88,71.59,1.9028571428571495,2.68,1.29,1346.7700000000011,1368.36,1326.19,117.92428571428535,180.31,62.03,-12.594285714285672,-9.26,-16.58
238,17.78,987.8685714285712,995.74,980.08,15.298571428571424,18.58,10.83,72.84999999999992,85.0,63.24,15.49428571428572,18.96,10.95,1173.5128571428577,1189.73,1160.26,208.54999999999993,234.79,189.0,18.45714285714288,21.3,15.32
651,7.41,989.7742857142865,1000.97,982.38,9.624285714285703,12.99,7.26,82.19285714285705,92.06,74.84,9.724285714285717,13.14,7.31,1217.4342857142874,1239.05,1191.66,220.31857142857106,260.78,184.72,9.070000000000041,14.21,6.38
39,-6.81,985.6142857142856,993.94,979.53,4.2485714285714336,5.53,2.7,82.43142857142854,86.83,73.91,4.309999999999998,5.6,2.76,1267.8114285714287,1290.5,1246.67,143.1285714285714,235.56,54.2,-2.7285714285714247,0.38,-7.13
1118,-7.46,979.2100000000006,986.89,972.67,3.547142857142855,4.34,3.0,87.96142857142857,91.42,83.83,3.6228571428571454,4.4,3.07,1273.507142857142,1282.89,1268.55,43.075714285714,55.57,29.02,-5.66571428571426,-3.4,-7.46
1697,13.34,986.6214285714285,989.72,981.23,10.945714285714272,12.86,9.35,69.17714285714293,73.78,65.17,11.098571428571418,13.02,9.46,1191.4971428571405,1198.44,1178.45,210.28714285714247,238.07,175.61,14.130000000000077,15.57,13.26
